artist,artist_id,track,track_duration,composer,composition_id,score_path,midi_path,youtube_links,valid_match,sp_async_delta,sp_async_cor_onset,sp_async_cor_vel,sp_duration_percentage,sp_key_overlap_ratio,sp_kor_repeated,sp_kor_staccato,sp_kor_legato,sp_tempo_std,sp_dynamics_agreement,sp_dynamics_consistency_std,sp_phrasing_rubato_w,sp_phrasing_rubato_q,sp_async_voice_std
Vladimir Horowitz,2.0,"13 Preludes, Op. 32: No. 12 in G-Sharp Minor",187.84,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00030.mid",https://www.youtube.com/watch?v=M8pjYn91CMg,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00030_match.csv",0.08270300396825339,0.30770804881782826,0.08181305545466626,1.520227416918292,-0.018857854329856663,-0.47780390286814506,,-0.0397822072120401,81.26971820227125,0.4166666666666667,13.752812794427125,0.18383746857171324,-0.9095660248194358,0.03153974948712783
Vladimir Horowitz,2.0,"13 Preludes, Op. 32: No. 12 in G-Sharp Minor",183.586,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00031.mid",https://www.youtube.com/watch?v=MpotawEo8Tk,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00031_match.csv",0.08051884999999986,0.017472530836653517,0.13680192673232205,1.5851773281912367,-0.02914054436288857,-0.421156284919652,,-0.055583175743795114,79.8807092326127,0.3333333333333333,14.772921689341853,0.15526994603432456,-1.3082889656003025,0.029665849318748043
Vladimir Horowitz,2.0,"13 Preludes, Op. 32: No. 12 in G-Sharp Minor",179.386,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00032.mid",https://www.youtube.com/watch?v=dhXAQ3iKqvQ,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00032_match.csv",0.10463598837209312,0.3548959028533616,0.2755344961073894,1.469185953532423,-0.03694313858527431,-0.45895954575494385,,-0.08344050704164332,92.85290216833823,0.3333333333333333,13.165252528627988,0.1796425658298387,-2.255013902491208,0.040760681439064375
Vladimir Horowitz,2.0,"13 Preludes, Op. 32: No. 12 in G-Sharp Minor",180.533,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00033.mid",https://www.youtube.com/watch?v=ixdvE6-v04E,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00033_match.csv",0.0917376877470361,0.18632697988491717,0.1965596096510745,1.5461466992655768,-0.04068378114083433,-0.5123052095361499,,-0.06817193708202171,80.39359658819671,0.2,15.319977140312076,0.134093806745228,-0.39885565246715987,0.03522934978312445
Vladimir Ashkenazy,6.0,"13 Preludes, Op. 32: No. 12 in G-Sharp Minor - Allegro",148.906,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00034.mid",https://www.youtube.com/watch?v=1AG6MFYMlAA,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00034_match.csv",0.044963656603773744,0.04127809356773706,0.2415394073548647,1.2526802956692185,-0.09177606215877006,-0.4974629825795082,,-0.1208676886360554,64.26792775451968,0.2727272727272727,13.64567657780107,0.03629467967128057,2.1711552329405137,0.014409418752572688
Vladimir Ashkenazy,6.0,"13 Preludes, Op. 32: No. 12 in G-Sharp Minor - Allegro",145.64,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00035.mid",https://www.youtube.com/watch?v=Mb0qplIwGY4,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00035_match.csv",0.048383708487084884,0.06171771611389316,0.2350922514486993,1.3579313264981765,-0.06317623499614806,-0.4742680777227046,,-0.08538412334316695,69.8453207357617,0.0,16.15686137973635,0.20808796275009697,-2.1578062157447597,0.01568779193388701
Grigory Sokolov,12.0,"13 Preludes, Op. 32: No. 12 in G Sharp Minor: Allegro - Live at Mozart Hall of the Zaragoza Auditorium / 2019",183.213,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00036.mid",https://www.youtube.com/watch?v=C_sbdqkiOCk,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00036_match.csv",0.06093448091603055,0.33652881450283517,0.3320905060735637,1.4468554711343835,-0.04359563543541693,-0.4524756775446477,,-0.07874871189771541,60.15770089408281,-0.04,14.39701297396426,0.2528800877357614,1.921555904351792,0.020751764503737193
Hélène Grimaud,38.0,"Rachmaninov: 13 Preludes, Op. 32: No. 12 in G-Sharp Minor",174.30599999999995,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00037.mid",https://www.youtube.com/watch?v=TMw_57_83kk,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00037_match.csv",0.07115478321678304,0.005040967946612307,0.2903607588334236,1.4207739774420114,-0.020185232200465888,-0.4267064390387763,,-0.03905817544309247,57.88275480899306,0.12,17.31243735908553,0.18601682267401,0.7417202088199351,0.02234540304534984
Nikolai Lugansky,41.0,"13 Preludes, Op. 32: No. 12. Allegro in G-Sharp Minor",155.906,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00038.mid",https://www.youtube.com/watch?v=mvHLmx2uAXc,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00038_match.csv",0.055507344444444544,0.1528065206722815,0.13661337034691431,1.5081559577130348,0.0194158533286263,-0.4489411439820763,,-0.022013652756776907,65.59153226897948,0.23076923076923078,13.45211411613009,0.22864726435582233,1.1047843055661264,0.01939269600358746
Sviatoslav Richter,0.0,"13 Preludes, Op. 32 (Excerpts): No. 10 in B Minor [Live]",315.466,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00043.mid",https://www.youtube.com/watch?v=S33iBcfV3MI,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00043_match.csv",0.034395635643564584,0.5127298507673417,0.5610813697903237,0.7310279921470334,-0.330021082598463,-0.5660859618983448,-0.828604050849047,-0.2813633221179801,35.524952920242995,0.3333333333333333,23.356825144415257,0.9462507693022192,-12847.241826997868,0.009888874577167963
Sviatoslav Richter,0.0,"13 Preludes, Op. 32 (Excerpts): No. 10 in B Minor [Live]",320.6,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00044.mid",https://www.youtube.com/watch?v=QQpqZq4fsy8,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00044_match.csv",0.06365156389452324,0.5727246786473007,0.5680353125246861,0.6920918106567322,-0.3367765611280087,-0.6346486752610464,-0.797322374413288,-0.2742276112932839,40.093200819132235,-0.07692307692307693,17.64197584910011,,,0.022721804207200522
Sviatoslav Richter,0.0,"13 Préludes, Op. 32: No. 10 in B Minor (Lento) [Live]",320.346,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00045.mid",https://www.youtube.com/watch?v=cYo7DbPFEqw,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00045_match.csv",0.046256953346855985,0.5040214476686937,0.47434379949220995,0.7824157381907558,-0.33624205596017265,-0.5685424663270944,-0.8339552160548953,-0.2987548428730608,38.50739865465818,-0.03225806451612903,16.807376624982876,0.9840552446564911,-44158.47961994956,0.014947288669408688
Sviatoslav Richter,0.0,"Seven Preludes from Op. 32: No. 10 in B Minor, Lento",325.0,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00046.mid",https://www.youtube.com/watch?v=aYM9Yl30XpE,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00046_match.csv",0.03840193528183817,0.4674650287208667,0.5588507105767266,0.7872269076793513,-0.31864369749381793,-0.5685268997220096,-0.7605026333103703,-0.28072755119742465,35.41306705135116,-0.0967741935483871,18.911626993168532,,,0.012388649016034424
Sviatoslav Richter,0.0,"Preludes, Op. 32: No. 10 in B Minor",319.293,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00047.mid",https://www.youtube.com/watch?v=CwHXF6lq9c8,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00047_match.csv",0.048239731462926365,0.49705923612678043,0.507291305046889,0.7916391732938393,-0.31161815984999597,-0.5679727177814886,-0.8245192094320091,-0.2815302609326852,39.749334709937905,0.3103448275862069,19.049487012618883,0.9837306374343951,-43270.56296967883,0.016769910186805577
Vladimir Ashkenazy,6.0,"13 Preludes, Op. 32: No. 10 in B Minor: Lento",360.666,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00048.mid",https://www.youtube.com/watch?v=qmXNL1Kk9Mw,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00048_match.csv",0.03544414143426282,0.3160447429664761,0.4119850585605991,0.7660863766676137,-0.29184663738759736,-0.5977460408529662,-0.7400033094197166,-0.22644371005360456,38.32464243933051,0.030303030303030304,19.578597508558445,0.8711143228514538,-5143.942116562023,0.01021977195337892
Vladimir Ashkenazy,6.0,"13 Preludes, Op. 32: No. 10 in B Minor: Lento",356.56,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00049.mid",https://www.youtube.com/watch?v=iusf9vlQZ8o,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00049_match.csv",0.0352455141129029,0.29714553492691825,0.43863726298402933,0.7842249511639909,-0.30328199268178396,-0.5587365532368176,-0.7586790574180424,-0.2360413002643624,36.42318491187984,0.0,21.476852663422054,0.8730122570465516,-5226.454052427383,0.009822142695487745
