artist,artist_id,track,track_duration,composer,composition_id,score_path,midi_path,youtube_links,valid_match,sp_async_delta,sp_async_cor_onset,sp_async_cor_vel,sp_duration_percentage,sp_key_overlap_ratio,sp_kor_repeated,sp_kor_staccato,sp_kor_legato,st_tempo_std,sp_dynamics_agreement,sp_dynamics_consistency_std,sp_phrasing_rubato_w,sp_phrasing_rubato_q,sp_async_parts,sp_tempo_std
Sviatoslav Richter,0.0,"13 Preludes, Op. 32 (Excerpts): No. 12 in G-Sharp Minor [Live]",129.84,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00020.mid",https://www.youtube.com/watch?v=lJd_n8riZYs,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00020_match.csv",0.03523117625899269,-0.10764416669239943,0.16212057818585834,1.1446612478296365,-0.1367759562287688,-0.501736462314899,-0.2156057492760384,,,,,0.39978936216998856,4.507610985689346,0.0,69.21821922923944
Sviatoslav Richter,0.0,"13 Preludes, Op. 32 (Excerpts): No. 12 in G-Sharp Minor [Live]",131.56,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00021.mid",https://www.youtube.com/watch?v=xACNYfcfLow,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00021_match.csv",0.038894380073800514,-0.01693975204046504,0.25992643467324955,1.1871654858576088,-0.07189318473521913,-0.47025173166839573,-0.13745038904354948,,,,,0.41304814377177707,2.0511049389046176,0.0,68.22587499951652
Sviatoslav Richter,0.0,"13 Preludes, Op. 32: No. 12 in G-Sharp Minor. Allegro (Live)",136.04,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00022.mid",https://www.youtube.com/watch?v=L8CZiW3cRrE,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00022_match.csv",0.0340053370786515,0.05109966114769505,0.24106782857852413,1.1678766476804023,-0.10039291123059044,-0.5389508368700542,-0.24624167351873322,,,,,0.33229913075001327,0.4255612087373942,0.0,68.73735002726397
Sviatoslav Richter,0.0,"13 Préludes, Op. 32: No. 12 in G-Sharp Minor (Allegro) [Live]",131.85299999999998,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00023.mid",https://www.youtube.com/watch?v=uMLzp1B-4FQ,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00023_match.csv",0.038378290196077997,0.14110993062726054,0.40203490304558925,1.2007876412915217,-0.05173537779817572,-0.5178850027787464,-0.24840109018446493,,,,,0.47219271530581436,-4.830147993721309,0.0,76.76977681864417
Sviatoslav Richter,0.0,"13 Préludes, Op. 32: No. 12 in G-Sharp Minor (Allegro) [Alternate Performance] [Live]",133.44,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00024.mid",https://www.youtube.com/watch?v=PZ1lgWCdbdE,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00024_match.csv",0.04800313360323816,0.0012786292348038145,0.29450556391794164,1.3238571574265905,-0.042139743348756586,-0.47979235962725675,-0.20502184036956186,,,,,0.4330993665471015,-0.06268761165749016,0.0,80.0906744544166
Sviatoslav Richter,0.0,"13 Preludes, Op. 32: No. 12 in G-Sharp Minor: Allegro",141.666,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00025.mid",https://www.youtube.com/watch?v=p1asYfE4IcY,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00025_match.csv",0.04084989298892984,-0.04438998433022148,0.2815027590851596,1.4174229186921647,0.01074957394576667,-0.46330582193676345,-0.03575294629232979,,,,,0.3211766383473854,-1.3856126182819817,0.0,82.19053895447084
Sviatoslav Richter,0.0,"13 Preludes, Op. 32: No. 12 in G-Sharp Minor: Allegro",125.133,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00026.mid",https://www.youtube.com/watch?v=h5QtqZy_R3g,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00026_match.csv",0.03805472413793157,-0.009409850377883111,0.304090010997296,1.1963227423901668,-0.09423163736379399,-0.46783890963760133,-0.22103329142601,,,,,0.5563004513834349,-10.416805398153524,0.0,81.5685587971346
Sviatoslav Richter,0.0,"Preludes, Op. 32: No. 12 in G-Sharp Minor",132.42600000000002,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00027.mid",https://www.youtube.com/watch?v=1CAa8u90Ljo,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00027_match.csv",0.036573953667953636,0.09696652419121825,0.4275027794055074,1.1143385455604427,-0.10160604626080104,-0.5504475560918215,-0.33043169807456046,,,,,0.4239602859933012,-2.704303124743666,0.0,75.73716485048965
Vladimir Horowitz,2.0,"13 Preludes, Op. 32: No. 12 in G-Sharp Minor",182.32,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00028.mid",https://www.youtube.com/watch?v=ir4CKrPoVzM,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00028_match.csv",0.09731305038759736,0.24318135810456964,0.034997366406378995,1.5946446198242525,-0.0017629672437864997,-0.4288125340724718,-0.21152999813405635,,,,,0.39170772714520935,-29.085913052208895,0.0,86.26556169676397
Vladimir Horowitz,2.0,"13 Preludes, Op. 32: No. 12 in G-Sharp Minor",185.053,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00029.mid",https://www.youtube.com/watch?v=zWFF17Ohw4A,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00029_match.csv",0.11436530143540728,0.10062135929696817,0.0946664236184448,1.67861823341141,-0.02878481282635146,-0.42508262551732634,-0.144291460305905,,,,,0.10859149149646327,-0.05880108773001189,0.0,94.53974313722813
Vladimir Horowitz,2.0,"13 Preludes, Op. 32: No. 12 in G-Sharp Minor",187.84,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00030.mid",https://www.youtube.com/watch?v=M8pjYn91CMg,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00030_match.csv",0.08303249800796754,0.30893397729917416,0.0821390038827725,1.4856708792959736,-0.018857854329856663,-0.47780390286814506,-0.2776332207644217,,,,,0.14556519985882152,-0.5740093817719186,0.0,81.54792091514116
Vladimir Horowitz,2.0,"13 Preludes, Op. 32: No. 12 in G-Sharp Minor",183.586,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00031.mid",https://www.youtube.com/watch?v=MpotawEo8Tk,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00031_match.csv",0.08051884999999986,0.017472530836653517,0.13680192673232205,1.5816055962822517,-0.02914054436288857,-0.421156284919652,-0.14642181915986646,,,,,0.1641692856608835,-1.418663711879882,0.0,79.84289978788136
Vladimir Horowitz,2.0,"13 Preludes, Op. 32: No. 12 in G-Sharp Minor",179.386,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00032.mid",https://www.youtube.com/watch?v=dhXAQ3iKqvQ,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00032_match.csv",0.10463598837209312,0.3548959028533616,0.2755344961073894,1.4765505772430525,-0.03694313858527431,-0.45895954575494385,-0.151522939373208,,,,,0.1705633619659212,-2.0595101915943466,0.0,93.10638970393674
Vladimir Horowitz,2.0,"13 Preludes, Op. 32: No. 12 in G-Sharp Minor",180.533,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00033.mid",https://www.youtube.com/watch?v=ixdvE6-v04E,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00033_match.csv",0.09210172619047673,0.18706637266223827,0.19733960810207082,1.5420958339554685,-0.04068378114083433,-0.5123052095361499,-0.27992935374146843,,,,,0.26241192811925407,-2.002212663319646,0.0,80.21390820347821
Vladimir Ashkenazy,6.0,"13 Preludes, Op. 32: No. 12 in G-Sharp Minor - Allegro",148.906,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00034.mid",https://www.youtube.com/watch?v=1AG6MFYMlAA,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00034_match.csv",0.04513397348484865,0.041434449982766366,0.242454329352421,1.260385963506606,-0.09177606215877006,-0.4974629825795082,-0.2524082134833945,,,,,0.537194291431712,-13.529277326940397,0.0,63.37837115940361
Vladimir Ashkenazy,6.0,"13 Preludes, Op. 32: No. 12 in G-Sharp Minor - Allegro",145.64,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00035.mid",https://www.youtube.com/watch?v=Mb0qplIwGY4,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00035_match.csv",0.04856290740740742,0.06194630024764832,0.23596296349110188,1.366634734063086,-0.06317623499614806,-0.4742680777227046,-0.27189793204137264,,,,,0.35323171391228303,-10.085991550151297,0.0,69.02260086698084
Grigory Sokolov,12.0,"13 Preludes, Op. 32: No. 12 in G Sharp Minor: Allegro - Live at Mozart Hall of the Zaragoza Auditorium / 2019",183.213,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00036.mid",https://www.youtube.com/watch?v=C_sbdqkiOCk,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00036_match.csv",0.06093448091603055,0.33652881450283517,0.3320905060735637,1.4572712693342245,-0.04359563543541693,-0.4524756775446477,-0.18262016887029978,,,,,0.2507769285415061,1.9264326417553013,0.0,59.67721041613863
Hélène Grimaud,38.0,"Rachmaninov: 13 Preludes, Op. 32: No. 12 in G-Sharp Minor",174.30599999999995,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00037.mid",https://www.youtube.com/watch?v=TMw_57_83kk,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00037_match.csv",0.07115478321678304,0.005040967946612307,0.2903607588334236,1.419926364602897,-0.020185232200465888,-0.4267064390387763,-0.19469417078699344,,,,,0.14113075566643798,0.8935829491911471,0.0,57.66591906735067
Nikolai Lugansky,41.0,"13 Preludes, Op. 32: No. 12. Allegro in G-Sharp Minor",155.906,Sergei Rachmaninoff,7,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/Rachmaninoff_-_Preludes_Op._32_No._12_in_G-sharp_minor.mxl","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00038.mid",https://www.youtube.com/watch?v=mvHLmx2uAXc,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._12_in_G-Sharp_Minor/00038_match.csv",0.055507344444444544,0.1528065206722815,0.13661337034691431,1.5083379516787865,0.0194158533286263,-0.4489411439820763,-0.08702689819607942,,,,,0.22069749384766488,1.134966777400231,0.0,65.52779439628289
Sviatoslav Richter,0.0,"13 Preludes, Op. 32 (Excerpts): No. 10 in B Minor [Live]",315.466,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00043.mid",https://www.youtube.com/watch?v=S33iBcfV3MI,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00043_match.csv",0.03446388095238118,0.5137471718998166,0.5621946264764157,0.7211614228410952,-0.330021082598463,-0.5660859618983448,-0.47008226096799355,,,,,0.5579823368880433,-1216.5096676133273,0.0,35.462482186903216
Sviatoslav Richter,0.0,"13 Preludes, Op. 32 (Excerpts): No. 10 in B Minor [Live]",320.6,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00044.mid",https://www.youtube.com/watch?v=QQpqZq4fsy8,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00044_match.csv",0.06365156389452324,0.5725543930907881,0.5678472534579179,0.7031013072227059,-0.3367765611280087,-0.6346486752610464,-0.3932243728800704,,,,,0.4172278253931866,-1.3268541803573668,0.0,39.6948890729181
Sviatoslav Richter,0.0,"13 Préludes, Op. 32: No. 10 in B Minor (Lento) [Live]",320.346,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00045.mid",https://www.youtube.com/watch?v=cYo7DbPFEqw,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00045_match.csv",0.046350971544715444,0.5050458815054187,0.47530791290581204,0.7796800449837084,-0.33624205596017265,-0.5685424663270944,-0.45039448516563485,,,,,0.7491975854445081,-2295.258334487155,0.0,38.33678923325973
Sviatoslav Richter,0.0,"Seven Preludes from Op. 32: No. 10 in B Minor, Lento",325.0,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00046.mid",https://www.youtube.com/watch?v=aYM9Yl30XpE,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00046_match.csv",0.03848227405857842,0.4684429890319982,0.5600198543227031,0.7716602824451031,-0.31864369749381793,-0.5685268997220096,-0.39608468263014945,,,,,0.6736420892420709,-14.3613512817526,0.0,35.38368330531897
Sviatoslav Richter,0.0,"Preludes, Op. 32: No. 10 in B Minor",319.293,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00047.mid",https://www.youtube.com/watch?v=CwHXF6lq9c8,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00047_match.csv",0.04833659839357481,0.49805734704269766,0.5083099622859389,0.7902655412538612,-0.31161815984999597,-0.5679727177814886,-0.45694550123378586,,,,,0.7485717892446788,-611.5357214898887,0.0,39.59097770648481
Vladimir Ashkenazy,6.0,"13 Preludes, Op. 32: No. 10 in B Minor: Lento",360.666,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00048.mid",https://www.youtube.com/watch?v=qmXNL1Kk9Mw,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00048_match.csv",0.03551488822355277,0.3166755707967485,0.4128073840267879,0.7621147567176553,-0.29184663738759736,-0.5977460408529662,-0.4218479523514691,,,,,0.42147812976340915,-821.3834697810378,0.0,38.23305434753435
Vladimir Ashkenazy,6.0,"13 Preludes, Op. 32: No. 10 in B Minor: Lento",356.56,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00049.mid",https://www.youtube.com/watch?v=iusf9vlQZ8o,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00049_match.csv",0.03531671717171685,0.2977458289368716,0.43952339886884556,0.781083046728821,-0.30328199268178396,-0.5587365532368176,-0.4066366857684471,,,,,0.4271834096655709,-834.4955764886597,0.0,36.312763388302095
Valentina Lisitsa,42.0,13 Préludes op.32: No.10 in B minor: Lento - Live At The Royal Albert Hall/2012,335.76,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00050.mid",https://www.youtube.com/watch?v=4YmXtzaBzIY,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00050_match.csv",0.050310385858585355,0.21405680889249784,0.3738489372467273,0.8567880656049223,-0.308445987007185,-0.5387928506372733,-0.4074652311789804,,,,,0.46788615606906164,-934.3028546212207,0.0,47.10427257126981
Yuja Wang,14.0,"Prelude in B Minor, Op. 32, No. 10 - Live at Philharmonie, Berlin / 2018",336.746,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00051.mid",https://www.youtube.com/watch?v=f0_gkxGsEXk,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00051_match.csv",0.04530621485943706,0.1796676919189997,0.30538226026699256,0.9151308905173153,-0.2407458164569705,-0.5239911437503201,-0.33352682193746613,,,,,0.5255039585022874,-1103.0811579971864,0.0,37.224596328985925
Zoltán Kocsis,33.0,"Prelude in B minor, Op.32, No.10",332.0,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00052.mid",https://www.youtube.com/watch?v=7Po-BUHSZlU,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00052_match.csv",0.033666292490117475,0.3602682583539617,0.40265667383494963,0.9126853672240708,-0.2543152969460117,-0.5659479719679672,-0.3261851161485406,,,,,0.8263748685663744,-3719.3535831150375,0.0,39.255380287672054
Lazar Berman,47.0,"Prelude In B Minor, Op.32, No.10: Lento",337.0,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00053.mid",https://www.youtube.com/watch?v=y7jGZWq2Kdk,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00053_match.csv",0.028952827111983544,0.465501464908933,0.5536295468409287,0.9245974328176092,-0.21932142662376264,-0.5110363167000331,-0.32293827094974786,,,,,0.6775791266125384,-1823.5425788058308,0.0,27.229311094685393
Lazar Berman,47.0,"Prelude In B Minor, Op.32, No.10: Lento",338.026,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00054.mid",https://www.youtube.com/watch?v=lCjla77tXHY,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00054_match.csv",0.03047234184675893,0.49081970436783,0.5520883624131764,0.8989859588704253,-0.2155210321065269,-0.5225530855509021,-0.30976377643147746,,,,,0.6554467986258469,-1.050819671840011,0.0,26.194383122962744
Vladimir Ashkenazy,6.0,"13 Preludes, Op. 32: No. 5 in G Major: Moderato",198.533,Sergei Rachmaninoff,10,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._5_in_G_Major:_Moderato/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._5_in_G_Major:_Moderato/00055.mid",https://www.youtube.com/watch?v=IZLBibO1nQc,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._5_in_G_Major:_Moderato/00055_match.csv",0.1305076551724136,0.20227791834912026,0.42084640267895385,1.698033349644444,0.0027734872840028658,-0.5869701492187791,,,,,,0.29173593398592323,-0.1402241323234116,0.0,84.20336112195459
Vladimir Ashkenazy,6.0,"Etudes-Tableaux, Op.39: No.6 in A Minor",152.92,Sergei Rachmaninoff,57,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/Rachmaninov_Etude-Tableau_op._39_no._6.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/00159.mid",https://www.youtube.com/watch?v=Dg425N6mZT8,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/00159_match.csv",0.01715981281618878,0.2404625392581624,0.31809442103360175,0.8070427843482098,-0.3273992038891139,-0.4859925689813664,-0.3703089294984592,,,,,0.371729860018328,-2.0642370982004725,0.0,56.47380753186068
Yuja Wang,14.0,"Études-Tableaux, Op. 39: No. 6 in A Minor",151.28,Sergei Rachmaninoff,57,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/Rachmaninov_Etude-Tableau_op._39_no._6.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/00160.mid",https://www.youtube.com/watch?v=GK2yDsxZi1o,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/00160_match.csv",0.01416669166666673,0.13243333643870364,0.30825069442011244,0.7593925040212582,-0.35991194092159307,-0.4732472499675661,-0.3771786224664716,,,-1.0,9.911640010594136,0.4259836295780444,-1.7379147139590545,0.0,56.58620937686825
Evgeny Kissin,20.0,"Études-tableaux, Op. 39: No. 6 in A Minor",180.02599999999995,Sergei Rachmaninoff,57,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/Rachmaninov_Etude-Tableau_op._39_no._6.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/00161.mid",https://www.youtube.com/watch?v=vAT-kKD0AOA,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/00161_match.csv",0.018964941780822114,0.3524832813286568,0.40787591229975284,0.7697070659905793,-0.33797131104955463,-0.50554634964212,-0.3997523756797935,,,1.0,14.101302199380463,0.7502751850920324,-2470.207858049116,0.0,68.77933033153336
Leif Ove Andsnes,36.0,"Rachmaninov: Études-Tableaux, Op. 39: No. 6 in A Minor",182.373,Sergei Rachmaninoff,57,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/Rachmaninov_Etude-Tableau_op._39_no._6.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/00162.mid",https://www.youtube.com/watch?v=C-npTdu0E9c,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/00162_match.csv",0.01237197840531593,0.2823072668121185,0.3639124798421082,0.7436866182405798,-0.3225267913111052,-0.5075110996568621,-0.4082698771436017,,,-1.0,8.18982609317764,0.6448974912315335,-13.980519408293354,0.0,30.52423317166737
Nikolai Lugansky,41.0,"Etudes-tableaux, Op. 39: No. 6 in A Minor. Allegro",165.46599999999995,Sergei Rachmaninoff,57,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/Rachmaninov_Etude-Tableau_op._39_no._6.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/00163.mid",https://www.youtube.com/watch?v=-01Kj-SosZk,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/00163_match.csv",0.017227212271973474,0.15030555347737737,0.3772806700014054,0.8458978518226419,-0.3049294613045072,-0.41784904190204575,-0.3396575634284186,,,-1.0,10.958749790101928,0.32404076334081566,-0.840301405425139,0.0,62.80213894074748
